Location,Date_Time,Temperature_C,Humidity_pct,Precipitation_mm,Wind_Speed_kmh
New York,2024-07-26 22:42:55,43.56685832106946,98.46154608381235,0.0,27.647919099133354
San Diego,2024-11-04 00:01:58,68.94507504680524,105.93023729693651,0.0,48.3272844488129
San Antonio,2024-10-26 20:03:36,32.94948172893952,17.647948755448766,0.0,10.827806380140526
Miami,2024-04-24 12:00:55,,,13.00171114220375,-9.83312411917784
Los Angeles,2024-04-26 20:26:50,-31.977575788233523,64.50215201776777,8.006458569591103,44.103369343326314
San Antonio,2024-07-03 11:32:00,-50.238478586600884,66.33377311311786,1.505631154725286,23.95426647996375
San Antonio,2024-04-10 00:07:30,-21.93864259973771,77.50233341515167,15.969902006060366,9.509128721267867
New York,2024-06-03 19:33:33,-40.84791279818971,105.77562678357376,13.301060191878268,28.415260042582872
Chicago,2024-12-08 10:26:03,-46.0390969702269,,6.448667295925844,-7.4383566656647115
Los Angeles,2024-04-28 13:49:48,18.28206438888617,70.92639266392075,18.222860976963094,5.257957850558395
Miami,2024-11-21 07:33:23,-7.405158775006086,100.45692578223287,0.0,27.607704160934574
Chicago,2024-11-21 14:49:48,30.60189350896529,95.64592930061761,13.796322803205385,-3.3855157435221255
Philadelphia,2024-07-05 13:51:19,65.33380421832214,49.37777984401782,14.376084256070271,33.82697679774043
Chicago,2024-03-12 11:41:25,33.95602370190652,97.06345921832046,0.09296679561106203,-3.1713306639173595
San Diego,2024-04-05 10:55:11,-63.52396195241002,-7.856815311416234,17.41071838157425,20.911489922399383
Los Angeles,2024-10-26 04:40:03,-47.13234902693624,35.16188106580886,0.0,46.859373553977605
San Diego,2024-11-07 08:30:15,-40.729378152218786,38.03630994582527,11.27434724204965,28.025956681189314
San Antonio,2024-01-22 09:17:27,35.13284238556349,6.464939642240164,16.696416980121597,42.97049527761001
New York,2024-06-09 10:09:05,23.784537038925663,40.29762358873157,9.307979342822037,8.002711506950998
Houston,2024-03-23 08:59:05,15.55891229401756,46.49535083064207,7.772205148674569,19.214888589247828
Philadelphia,2024-10-25 06:56:05,-21.369786551941417,40.108684936079456,0.0,42.49690724606581
Miami,2024-03-06 21:59:14,28.228325984468285,33.391795459063545,0.0,38.96676291799426
New York,2024-04-14 14:41:10,13.05240942845792,105.29573749866229,4.769588896033596,38.49534601116959
Dallas,2024-01-13 18:52:41,,111.71470770572424,6.139531072295316,26.53621067681948
Chicago,2024-03-02 14:07:40,45.0300172862632,116.27955607707437,9.433443237979784,-7.729973496313319
San Diego,2024-03-13 08:39:58,23.564559747424582,80.5477478083736,16.228003196005947,7.525734581062952
Philadelphia,2024-10-04 04:12:25,4.396741780961463,,3.020605469881426,-9.376331264055121
Boston,2024-01-15 13:49:07,45.01083223554281,88.69933963469705,12.647406877090297,28.35335706536845
San Diego,2024-08-27 20:10:14,36.44946195606758,,16.658266758939067,15.111000012589475
San Antonio,2024-02-16 04:09:28,-62.80855127007786,10.838700563142638,0.4728118619598263,39.69551938255386
Miami,2024-10-11 05:30:31,-59.37531744815818,94.78871479815025,4.231397201830818,48.670287868443246
San Diego,2024-08-15 04:20:06,-65.69942009296771,71.04709269285439,0.0,24.934413385585955
San Diego,2024-09-08 14:25:17,,69.35766483587167,0.0,38.3872545150071
New York,2024-04-11 21:16:10,-54.463472387631136,19.61700774186687,7.626168157955359,24.418641948811924
Boston,2024-01-24 12:44:00,-24.94643345399208,28.022521710246856,0.861457830008657,-3.929060112417
New York,2024-02-21 16:09:21,61.297390060371015,107.33746602894898,13.934784821468668,13.831190642142591
New York,2024-04-29 16:15:25,-59.065736143142324,57.06346902562886,19.367624227079176,13.420762912754874
San Diego,2024-07-17 02:33:26,-44.799908479563825,65.2058436395332,0.0,16.85343125923359
New York,2024-03-25 00:15:53,-18.680157679709232,-11.78675306357306,0.0,14.175379356900855
Miami,2024-04-28 09:11:43,52.837308222925884,102.72418717607258,0.0,25.76918048942816
San Antonio,2024-11-24 10:04:18,41.07473571612148,0.30620118327735923,0.0,31.41479964732784
New York,2024-07-04 13:02:55,-7.248782794876838,27.5267125151318,4.749558308055075,-4.7995794050395
Dallas,2024-04-11 00:20:06,,,0.0,5.814954607575551
Dallas,2024-03-08 02:56:06,-7.014145192123856,,18.392473741386297,27.538305265838993
Los Angeles,2024-04-09 21:44:13,29.261892131814136,13.04523592929985,0.0,25.515894492596566
New York,2024-12-07 03:58:00,15.028126610821332,26.487627855139984,9.8777786744811,45.99455638868938
Dallas,2024-11-28 00:10:31,-23.734738636789324,113.80574471060595,0.0,47.4798437371914
San Antonio,2024-11-30 13:12:25,,86.28493043472652,10.536441248815493,13.414650320422666
Chicago,2024-11-20 17:16:22,0.3892240361977741,-2.587462261090451,0.0,9.318110663463557
Chicago,2024-11-19 14:10:10,21.182883555835886,-11.025638745776213,14.518569159006038,42.71306597675868
Miami,2024-04-04 15:22:23,-50.6860578275644,0.3360325492069016,11.400534415043975,20.276263668319327
Chicago,2024-02-14 23:28:14,-1.7621295243784374,26.27479307708,4.462081433056577,-0.5895956759884857
San Diego,2024-01-05 21:06:33,-24.658703284270707,58.56057565902336,0.0,0.5254557156452062
San Diego,2024-05-23 16:55:18,-67.85955611678813,113.30561970737162,18.648179373803387,6.3181261994114095
San Diego,2024-03-03 11:27:33,-43.17384316348358,34.9982300611836,0.0,-9.734132312426585
Boston,2024-07-14 11:21:02,-10.557108335948328,10.690554176911462,19.41516627025842,8.788435667794964
San Diego,2024-02-25 15:20:23,4.780073095932607,,19.761641535294487,48.38535417859432
New York,2024-06-06 07:49:52,-14.48442793654808,,1.4223609322233326,27.52179156223316
San Antonio,2024-11-13 11:46:15,-66.63383584025566,,4.057458053581339,37.50619373376159
Philadelphia,2024-02-20 04:13:58,-68.42959669368696,49.02787793303426,1.0302353737569359,5.579558527943565
Boston,2024-08-09 00:32:00,28.958206524400666,22.886177858856477,11.767192763262948,34.33706035114838
Los Angeles,2024-12-29 20:58:10,25.8118744327775,68.89854503665796,4.3814875702270975,17.32975932206651
San Antonio,2024-07-28 06:22:02,33.9782495570512,,0.0,18.18815584421637
San Diego,2024-10-31 20:31:39,-27.70622946192116,,,-8.87255522061662
San Diego,2024-01-25 13:40:22,-53.67407862136849,18.905416300198404,0.0,30.207984303520064
Boston,2024-05-08 21:53:09,47.888173798673094,106.78560622392564,7.8175597889405495,-4.220233377095726
San Antonio,2024-04-11 05:09:49,34.17092752249344,65.85286648111477,6.221476742185729,23.932563365738993
Dallas,2024-07-22 21:18:17,-14.168944043188361,27.738336629064733,3.6702057164484163,6.756427012346041
Miami,2024-02-06 03:11:59,-28.67008426587303,98.15495034095346,15.442634308109334,30.990727096323454
Houston,2024-10-03 01:45:23,6.827725385473798,13.677371963642443,0.0,-5.824862454243136
San Diego,2024-10-05 09:06:37,14.771020167281947,16.230242290257685,12.166159944824084,4.635423521640325
Chicago,2024-08-10 15:56:47,56.16510428208463,,3.0761128472265753,46.175428948424226
Miami,2024-07-25 13:57:39,23.9227486040931,31.81059320393367,0.0,6.379846483902174
Dallas,2024-02-10 10:04:03,,4.7363336514206615,12.897618453319094,38.235597299497854
Dallas,2024-05-02 21:31:14,-54.61612381369676,48.144724971013375,13.914561398455628,25.916970375868587
San Diego,2024-08-26 14:32:13,63.802488620413044,-8.732596091361259,0.6041490303248622,-4.519222155674241
New York,2024-05-17 22:36:14,22.52564435236286,55.68398251153596,7.159668539163768,34.625587286535634
Dallas,2024-08-13 10:39:07,-0.2607549266212601,65.00734287686,6.217441993011537,4.963249624983028
Chicago,2024-12-05 12:30:39,69.83341147045803,,7.446513731392265,18.41955587141899
Miami,2024-07-28 16:57:16,-51.754391504117606,,19.538144235311012,27.518246769310267
Chicago,2024-02-03 23:53:42,-0.015348274724971134,,18.5048372465409,16.60762818619008
Miami,2024-07-24 09:15:04,21.630113568680144,3.439091519828253,0.0,29.547433167769817
Boston,2024-03-21 01:05:23,43.99457893485935,92.67492000164324,4.905316905051082,43.559212800485504
San Diego,2024-04-13 21:54:15,-10.172619900405003,118.73732610361364,0.0,45.422663275338394
Houston,2024-07-18 05:22:51,-13.794980720490926,,17.673330498724788,-0.03391909364184542
Miami,2024-10-15 16:06:31,15.46164593866122,9.721611161352484,18.398854132345193,44.274276133367835
Philadelphia,2024-08-19 00:06:21,-60.551159293812375,117.71691791837301,0.5264870074615278,25.672262879108033
San Antonio,2024-05-25 15:23:30,2.5028232316667243,61.58511391272965,0.0,16.801612867365357
Boston,2024-06-01 01:06:14,47.03915383769504,107.30512696545415,,-7.477527516036617
San Diego,2024-03-29 22:42:32,20.137926016995436,-13.785731139437411,0.0,7.912302053667503
Philadelphia,2024-01-14 04:19:55,-27.225176461775803,-3.818736363640877,7.805012497836071,29.53627961871939
Boston,2024-05-29 02:03:01,49.77571880904996,75.51041447555005,13.82632889693905,43.49920996259271
Dallas,2024-10-02 04:46:13,53.18123988040935,25.084960126225333,14.198710945323967,-9.58742332618547
Boston,2024-04-21 23:02:16,-38.1082413823518,62.143888786307,0.0,17.260269700906015
Chicago,2024-03-13 23:57:50,41.8348942149139,33.81884075906761,10.261220940164886,
New York,2024-04-19 03:02:56,26.335391451624346,108.14100373878114,18.361705419303938,48.4672928792885
Philadelphia,2024-03-04 13:17:56,-33.3394674217006,-1.545758802999444,0.40866239074744826,49.725561210160976
San Antonio,2024-04-20 02:35:45,,58.72918948998755,2.9636752726317095,-7.596536139526659
Miami,2024-11-08 06:23:07,43.69715872123513,,1.9745051530846691,16.951100340492612
Dallas,2024-11-23 11:14:44,-32.85428705088645,-4.7122885473269545,0.0,28.963902796911114
San Diego,2024-11-15 02:05:25,-8.298962792220557,111.69532604917137,,11.174290852821041
Miami,2024-10-06 11:28:33,8.687977653311847,39.67364578635663,0.0,10.279065923276647
Philadelphia,2024-10-15 16:48:20,47.287039678126106,5.90971627448965,2.850280724718914,9.676433726926458
Chicago,2024-03-23 22:08:28,,74.94104426776637,1.827375542484976,16.106169097424846
San Diego,2024-12-14 23:01:53,10.939827343892318,-15.269111839621367,18.685880548173657,-4.303969772961942
New York,2024-05-14 17:40:58,16.131167234656473,80.49246630241856,17.24317610027352,21.481142206787748
San Antonio,2024-09-26 05:16:12,48.18788484133859,40.98160559848798,0.884923342510973,33.75245219498854
San Antonio,2024-01-27 22:53:03,-24.3211806413834,113.28362281362496,18.109916935484225,18.494847180878693
San Antonio,2024-12-14 23:48:41,59.85697848364836,-0.025618998627098932,0.0,19.86604326702089
San Antonio,2024-09-24 12:18:15,58.86929692517316,0.10801209264907996,10.96464746820768,8.26419637757876
San Diego,2024-01-11 04:13:58,-1.3211853587983455,4.221690782271594,,
Boston,2024-01-21 04:47:35,10.686097915241717,39.10101226502839,0.0,-0.6057804321832876
Los Angeles,2024-03-06 16:08:48,59.939640583644575,69.72052783079047,6.521904214209169,22.884515432109872
San Diego,2024-03-20 05:43:57,-17.616406615232002,47.4364835646621,0.0,-3.355750219074169
Los Angeles,2024-08-11 19:13:30,,12.09804571097041,7.061346873424,4.0572768334972835
Philadelphia,2024-05-04 13:36:35,28.514988653661646,-10.364197351857067,0.0,-1.8178604205231395
Boston,2024-08-09 19:53:37,-12.00502865746958,35.690056342849125,0.4913125413502133,-3.5919272162537697
Miami,2024-11-24 10:44:55,57.228975639067514,-11.007164645516681,0.0,32.32946713034889
San Diego,2024-12-03 21:36:32,-43.262344515557615,29.925799166568275,4.864296960432682,3.0692770900230926
Los Angeles,2024-04-28 21:33:59,-30.259770719575968,74.05299426167342,2.8344862510678617,20.939961288062214
Chicago,2024-06-04 11:36:45,50.86065860473833,67.52383320953567,11.306121711888764,8.96305643425871
Los Angeles,2024-04-08 06:47:51,13.929896529537615,54.548449651669756,19.09037267606659,33.14172163135117
San Antonio,2024-04-04 23:38:24,-29.322959920890767,27.34243738857746,0.0,-3.6457592626556075
San Antonio,2024-01-29 06:43:33,-60.43074228079525,59.369103581862845,11.390990657910915,-0.6839813832282697
Dallas,2024-11-15 09:05:52,47.10273251072677,21.71312263904626,8.898148676433937,44.16247596760401
New York,2024-07-12 13:48:45,-23.76851421064726,89.35852018594605,0.0,-3.249253006121304
San Diego,2024-07-14 15:48:57,-0.19215925920755694,112.45096566921194,0.0,18.744898560782932
Miami,2024-03-04 19:09:34,-1.0287865983794546,80.87326568396169,9.936996169074732,28.05864626941903
Dallas,2024-07-06 05:01:57,-15.758639751676533,111.05197238914849,16.070885882317935,12.012879326764644
New York,2024-07-01 11:12:00,-53.04469571337541,103.17775889693883,0.0,47.824003580042366
San Diego,2024-09-28 21:22:07,-14.60269303562957,-1.2850404311233419,5.088505767637052,-7.857376730561669
Los Angeles,2024-02-27 02:24:02,62.304142923442726,27.730619004222085,9.173850386869166,38.637681337780194
Philadelphia,2024-04-26 15:29:07,-26.242393307643624,43.132602912355935,6.255792177065832,41.445641066304326
Boston,2024-12-12 14:31:04,-59.760728396226504,70.50809829118438,2.099667116032302,19.427362243847288
San Diego,2024-10-13 19:24:39,-58.667594141600176,33.24471408335918,16.586543194725294,39.85094265982114
Dallas,2024-01-22 21:02:17,24.35048053923522,23.651171798241236,0.0,12.658889674604822
Houston,2024-04-19 21:18:53,27.42873517031643,17.702565793376223,0.0,30.303504040620396
Boston,2024-09-04 19:06:37,,80.02393564192816,9.137922982560987,-3.429951602628174
Dallas,2024-02-17 18:49:06,38.16434376879549,59.93656585728385,0.0,-7.602961203180847
Dallas,2024-09-09 22:32:20,18.659032417838816,37.488544380483745,0.0,-1.4810009962062374
New York,2024-04-08 16:01:34,49.41341789103309,-18.565609693132906,0.0,26.53170749018561
Philadelphia,2024-06-06 04:17:49,37.528204603936274,55.800158683344605,6.308130236323574,49.171499433960314
Chicago,2024-12-29 17:47:23,,86.35925326110063,0.0,49.22514002352786
Boston,2024-02-20 00:33:56,-54.83420108586205,47.95601025866088,8.756077303905638,11.493859841863614
San Diego,2024-05-25 08:53:12,47.32391257887198,104.31819482769258,3.669499636592679,46.9590706323859
Los Angeles,2024-10-02 15:18:44,-41.93205230577445,40.733829491713145,12.101994003243785,6.377845509835193
Dallas,2024-12-13 03:23:19,-52.28532963485498,,4.776611508597867,6.258872426407578
Chicago,2024-10-25 04:40:12,-4.634660305796089,62.163442210755804,0.5402692105491909,41.264345699021
New York,2024-11-25 14:40:16,-2.197202005048908,106.39739729890195,18.280313743643948,38.49898682539522
Dallas,2024-04-22 06:31:55,50.59131919066873,79.32066499574253,0.0,15.64570069232576
San Antonio,2024-04-11 11:45:25,-18.624365067445197,89.57211660751175,0.0,44.462633281136064
Dallas,2024-09-09 09:04:19,21.44313066161513,75.9189989949399,7.452078922102988,44.177040319683044
San Diego,2024-09-08 04:30:06,,28.58668881798102,17.58703934580888,29.208256663512792
Houston,2024-04-13 10:37:20,-3.848855248371308,98.80599051121364,0.0,24.393050533375593
Chicago,2024-12-27 15:00:39,51.27199881387966,97.20201876854733,0.0,39.01496646375421
Miami,2024-02-25 11:15:26,,81.75755843916919,0.0,39.836993326851236
San Diego,2024-02-19 02:49:24,-53.823876355945316,9.63946553809178,11.879632714327219,25.946595005486245
New York,2024-07-07 00:51:59,,20.21586147907864,0.37133679137055253,21.350066829419458
San Antonio,2024-12-04 16:37:39,-61.25925099755739,108.91429213378578,11.734826763429638,21.373898481295246
Philadelphia,2024-04-05 06:58:50,68.28321973936264,110.84144444784044,0.0,44.011300397369844
Dallas,2024-01-24 19:11:54,50.444239373779595,78.09890932965953,1.7110623116566899,47.326202339894316
Philadelphia,2024-05-02 04:43:33,-30.068800693640192,59.13778330600233,2.190151304270053,13.327275870417893
San Diego,2024-08-10 13:53:39,-52.29650634646784,64.39365555211283,16.16429003674309,-3.0486431244537915
Dallas,2024-08-07 09:40:37,-38.70299634101829,93.35152041981821,15.877701990944281,20.785390393436344
Chicago,2024-05-31 03:47:23,-47.531555101723725,,17.57899331590907,3.036301475423782
San Antonio,2024-12-27 12:59:49,,32.37399445927817,0.0,-2.1157039926696157
San Antonio,2024-06-12 17:38:59,-13.60321547680303,3.7724561480791436,19.498992264589948,5.311309969829576
New York,2024-11-20 08:42:32,-49.1099788185799,57.821059466487156,4.513364822116383,22.584983372388137
Philadelphia,2024-08-12 14:46:29,,111.79368439798873,0.23412824713686575,32.62520701986735
Boston,2024-04-07 20:15:29,-46.56915367182339,117.71517179432831,0.0,-6.976952583231801
Houston,2024-02-06 07:15:07,-2.167974504554252,116.43185910499503,0.0,-8.844374952802507
Philadelphia,2024-10-28 11:35:42,49.374103958168035,43.457836715160965,5.7288792193492295,3.2811926854008444
Boston,2024-12-18 07:45:03,28.735946971665257,90.2469839615219,9.420916640863933,29.81966830114429
Philadelphia,2024-11-14 22:31:13,12.735904388964684,,9.287084560711715,17.67082550709542
San Antonio,2024-04-19 15:44:30,-32.92374888948458,45.21480421273641,6.044727205374237,13.324976931334284
Miami,2024-04-11 19:24:52,-63.3832444284636,78.04717961398603,11.800680050458027,17.854419199096863
Miami,2024-11-25 18:12:13,-28.907373884237792,-19.863555459707026,0.03803895145166436,18.996953495006736
Los Angeles,2024-09-15 11:12:21,12.50104810163674,19.145295956791735,0.0,36.98166576598079
Miami,2024-09-11 05:01:11,-58.26679224337106,30.74976952837237,15.324727997509441,36.56232702390281
New York,2024-05-06 10:48:52,-29.290216032901824,67.02083124584661,15.56014098374073,-1.4532269119385948
Miami,2024-12-30 09:03:00,45.59416121503921,85.95191611963037,5.65878969007041,-1.9478118161672775
Dallas,2024-11-01 07:58:47,-44.92137996347155,1.6842117552226163,0.0,25.683121626366358
Chicago,2024-02-12 01:36:26,,102.61221251158999,4.420298661124802,-1.810747889927617
Miami,2024-12-07 15:17:05,35.06737734533492,89.45903645597546,15.303572897376505,21.05622936079632
Houston,2024-12-28 00:12:02,-13.450059570026042,9.422415246214296,4.042557628918885,-3.6840384175699743
Houston,2024-06-05 16:22:20,,113.71566603851701,11.351421946404972,48.271769239429105
Boston,2024-05-05 08:47:23,-18.359511235532345,,13.219315834052505,-3.5569403427249835
New York,2024-04-14 18:34:34,-0.23457194962462324,77.78428249456181,0.0,17.371555104675117
Houston,2024-09-12 23:34:08,-49.64254099149642,,18.14740962177379,30.624505724542168
Miami,2024-01-11 14:41:11,-4.597611774174993,-15.086507124551254,0.0,12.849265421359998
Houston,2024-09-08 22:46:03,21.63571557425344,15.356161930515825,0.0,42.081328025287284
Houston,2024-11-12 07:24:24,-47.23787076667732,47.091695874704655,2.4511189520934096,48.80571017681695
Philadelphia,2024-09-25 15:18:40,15.760841826510045,46.352073489909415,4.815602073777411,8.83685280834051
San Diego,2024-07-07 11:00:16,50.27388200228333,4.302995904101138,0.0,23.340045018938213
Chicago,2024-01-13 05:57:20,9.311328510517356,,7.157741176373992,19.862697874843064
San Diego,2024-04-25 09:10:40,41.15358555513724,75.5441124437369,1.602698888040484,-6.794004375130578
San Antonio,2024-09-04 21:04:53,6.1080020145600145,32.164479870651846,0.0,
Dallas,2024-12-28 05:46:00,-26.054930736689627,76.84523743268463,0.0,20.839236555577866
New York,2024-07-15 15:45:25,23.660825154589517,52.23344974196915,11.085415910221627,-6.256195429290543
San Antonio,2024-07-19 07:30:07,-30.24391298708212,85.17160120070797,13.457554324054062,37.55185867751115
Dallas,2024-03-02 12:11:03,52.58788550665852,50.52230781506901,1.7948389193803873,7.312075903958718
Philadelphia,2024-06-05 12:57:14,6.108312959326852,14.540764155195909,0.0,34.04594310302647
Dallas,2024-06-30 19:09:31,,105.68603219025249,1.9185158644849913,5.62515025564106
Houston,2024-03-25 03:33:31,26.94982234695854,105.5527000734711,9.42690853523166,19.11760306532055
San Diego,2024-09-25 17:22:41,-2.3685339831073264,30.046637636992976,0.0,31.364488458316167
Philadelphia,2024-07-16 21:34:29,66.55191474927412,,0.0,
San Antonio,2024-08-09 00:31:09,14.07264534569397,-5.655697016472558,0.0,-1.108043173605278
San Antonio,2024-08-09 22:02:48,-61.551138102959996,87.21077140125838,2.559294573019759,5.2627784438002845
Boston,2024-10-12 15:13:06,-1.8325738694688027,-8.608576458043144,0.0,28.756700295897737
Miami,2024-01-23 14:20:17,10.843821696388929,95.189578647202,0.0,7.588795565510836
San Diego,2024-10-13 13:02:55,5.010140035338253,,6.310870689980813,30.042152292708543
Boston,2024-11-25 21:03:47,39.39811639919398,95.2728422419731,0.0,30.248750879871928
Miami,2024-11-19 11:52:20,-23.079300822774968,,0.0,-7.6844356690127285
Los Angeles,2024-06-19 11:57:31,-34.18073028294879,39.48035979643896,9.867580414022981,-1.843102281765617
Miami,2024-05-02 14:33:28,51.52549746485079,71.99419669171876,9.370722340126438,23.305785819347683
San Antonio,2024-06-15 21:32:09,-4.357824525613822,92.29105994242794,3.911466647840392,46.194380151008914
San Diego,2024-11-23 04:51:53,51.76683368677948,-17.60275283973837,0.0,4.066507300957632
San Diego,2024-10-13 06:12:33,46.11152042369291,14.535440182064548,0.92584471267857,7.421320681926819
